# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
447		1442		672187		1764
448		1442		672187		1764
449		1442		672187		1764
450		1442		672187		1764
451		1442		672187		1764
452		1442		672187		1764
453		1442		672187		1764
454		1442		672187		1764
455		1442		672187		1764
456		1442		672187		1764
457		1442		672187		1764
458		1442		672187		1764
459		1442		672187		1764
460		1442		672187		1764
461		1442		672187		1764
462		1442		672187		1764
463		1442		672187		1764
464		1442		672187		1764
465		1442		672187		1764
466		1442		672187		1764
467		1442		672187		1764
468		1442		672187		1764
469		1442		672187		1764
470		1442		672187		1764
471		1442		672187		1764
472		1442		672187		1764
473		1442		672187		1764
474		1442		672187		1764
475		1442		672187		1764
476		1442		672187		1764
477		1442		672187		1764
478		1442		672187		1764
479		1442		672187		1764
480		1442		672187		1764
481		1442		672187		1764
482		1442		672187		1764
483		1442		672187		1764
484		1442		672187		1764
485		1442		672187		1764
486		1442		672187		1764
487		1442		672187		1764
488		1442		672187		1764
489		1442		672187		1764
490		1442		672187		1764
491		1442		672187		1764
492		1442		672187		1764
493		1442		672187		1764
494		1442		672187		1764
495		1442		672187		1764
496		1442		672187		1764
497		1442		672187		1764
498		1442		672187		1764
499		1442		672187		1764
500		1442		672187		1764
501		1442		672187		1764
502		1442		672187		1764
503		1443		672189		1764
504		1443		672189		1764
505		1443		672189		1764
506		1443		672189		1764
507		1443		672189		1764
508		1443		672189		1764
509		1443		672189		1764
510		1443		672189		1764
511		1443		672189		1764
512		1443		672189		1764
513		1443		672189		1764
514		1443		672189		1764
515		1443		672189		1764
516		1443		672191		1765
517		1443		672191		1765
518		1443		672191		1765
519		1443		672191		1765
520		1443		672191		1765
521		1443		672191		1765
522		1443		672192		1766
523		1443		672192		1766
524		1443		672192		1766
525		1443		672192		1766
526		1443		672192		1766
527		1443		672192		1766
528		1443		672192		1766
529		1443		672192		1766
530		1443		672192		1766
531		1443		672192		1766
532		1443		672192		1766
533		1443		672192		1766
534		1443		672192		1766
535		1443		672192		1766
536		1443		672192		1766
537		1443		672192		1766
538		1443		672192		1766
539		1443		672192		1766
540		1443		672192		1766
541		1443		672192		1766
542		1443		672192		1766
543		1443		672192		1766
544		1443		672192		1766
545		1443		672192		1766
546		1443		672192		1766
547		1443		672192		1766
548		1443		672192		1766
549		1443		672192		1766
550		1443		672192		1766
551		1443		672192		1766
552		1443		672192		1766
553		1443		672192		1766
554		1443		672192		1766
555		1443		672192		1766
556		1443		672192		1766
557		1443		672192		1766
558		1443		672192		1766
559		1443		672192		1766
560		1443		672192		1766
561		1443		672192		1766
562		1443		672192		1766
563		1443		672192		1766
564		1443		672192		1766
565		1443		672192		1766
566		1443		672192		1766
