# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
401		2332		40343		3282
402		2332		40343		3282
403		2332		40343		3282
404		2332		40343		3282
405		2332		40343		3282
406		2332		40343		3282
407		2332		40343		3282
408		2332		40343		3282
409		2332		40343		3282
410		2332		40343		3282
411		2332		40343		3282
412		2332		40343		3282
413		2332		40343		3282
414		2332		40343		3282
415		2332		40343		3282
416		2332		40343		3282
417		2332		40343		3282
418		2332		40343		3282
419		2332		40343		3282
420		2332		40343		3282
421		2332		40343		3282
422		2332		40343		3282
423		2332		40343		3282
424		2332		40343		3282
425		2332		40343		3282
426		2332		40343		3282
427		2332		40343		3282
428		2332		40343		3282
429		2332		40343		3282
430		2332		40343		3282
431		2332		40343		3282
432		2332		40343		3282
433		2332		40343		3282
434		2332		40343		3282
435		2332		40343		3282
436		2332		40343		3282
437		2332		40343		3282
438		2332		40343		3282
439		2332		40343		3282
440		2332		40343		3282
441		2332		40343		3282
442		2332		40343		3282
443		2332		40343		3282
444		2332		40343		3282
445		2332		40343		3282
446		2332		40343		3282
447		2332		40343		3282
448		2332		40343		3282
449		2332		40343		3282
450		2332		40343		3282
451		2332		40343		3282
452		2332		40343		3282
453		2332		40343		3282
454		2332		40343		3282
455		2332		40343		3282
456		2332		40343		3282
457		2332		40343		3282
458		2332		40343		3282
459		2332		40343		3282
460		2332		40343		3282
461		2332		40343		3282
462		2332		40343		3282
463		2332		40343		3282
464		2332		40343		3282
465		2332		40343		3282
466		2332		40343		3282
467		2332		40343		3282
468		2332		40343		3282
469		2332		40343		3282
470		2332		40343		3282
471		2332		40343		3282
472		2332		40343		3282
473		2332		40343		3282
474		2332		40343		3282
475		2332		40343		3282
476		2332		40343		3282
477		2332		40343		3282
478		2332		40343		3282
479		2332		40343		3282
480		2332		40343		3282
481		2332		40343		3282
482		2332		40343		3282
483		2332		40343		3282
484		2332		40343		3282
485		2332		40343		3282
486		2332		40343		3282
487		2332		40343		3282
488		2332		40343		3282
489		2332		40343		3282
490		2332		40343		3282
491		2332		40343		3282
492		2332		40343		3282
493		2332		40343		3282
494		2332		40343		3282
495		2332		40343		3282
496		2332		40343		3282
497		2332		40343		3282
498		2332		40343		3282
499		2332		40343		3282
500		2332		40343		3282
501		2332		40343		3282
502		2332		40343		3282
503		2332		40343		3282
504		2332		40343		3282
505		2332		40343		3282
506		2332		40343		3282
507		2332		40343		3282
508		2332		40343		3282
509		2332		40343		3282
510		2332		40343		3282
511		2332		40343		3282
512		2332		40343		3282
513		2332		40343		3282
514		2332		40343		3282
515		2332		40343		3282
516		2332		40343		3282
517		2332		40343		3282
518		2332		40343		3282
519		2332		40343		3282
520		2332		40343		3282
521		2332		40343		3282
522		2332		40343		3282
523		2332		40343		3282
524		2332		40343		3282
525		2332		40343		3282
526		2332		40343		3282
527		2332		40343		3282
528		2332		40343		3282
529		2332		40343		3282
530		2332		40343		3282
531		2332		40343		3282
532		2332		40343		3282
533		2332		40343		3282
534		2332		40343		3282
535		2332		40343		3282
536		2332		40343		3282
537		2332		40343		3282
538		2332		40343		3282
539		2332		40343		3282
540		2332		40343		3282
541		2332		40343		3282
542		2332		40343		3282
543		2332		40343		3282
544		2332		40343		3282
545		2332		40343		3282
546		2332		40343		3282
547		2332		40343		3282
548		2332		40343		3282
549		2332		40343		3282
550		2332		40343		3282
551		2332		40343		3282
552		2332		40343		3282
553		2332		40343		3282
554		2332		40343		3282
555		2332		40343		3282
556		2332		40343		3282
557		2332		40343		3282
558		2332		40343		3282
559		2332		40343		3282
560		2332		40343		3282
561		2332		40343		3282
562		2332		40343		3282
563		2332		40343		3282
564		2332		40343		3282
565		2332		40343		3282
566		2332		40343		3282
567		2332		40343		3282
568		2332		40343		3282
569		2332		40343		3282
570		2332		40343		3282
571		2332		40343		3282
572		2332		40343		3282
573		2332		40343		3282
574		2332		40343		3282
575		2332		40343		3282
576		2332		40343		3282
577		2332		40343		3282
578		2332		40343		3282
579		2332		40343		3282
580		2332		40343		3282
581		2332		40343		3282
582		2332		40343		3282
583		2332		40343		3282
584		2332		40343		3282
585		2332		40343		3282
586		2332		40343		3282
587		2332		40343		3282
588		2332		40343		3282
589		2332		40343		3282
590		2332		40343		3282
591		2332		40343		3282
592		2332		40343		3282
593		2332		40343		3282
594		2332		40343		3282
595		2332		40343		3282
596		2332		40343		3282
597		2332		40343		3282
598		2332		40343		3282
599		2332		40343		3282
600		2332		40343		3282
601		2332		40343		3282
602		2332		40343		3282
603		2332		40343		3282
604		2332		40343		3282
605		2332		40343		3282
606		2332		40343		3282
607		2332		40343		3282
608		2332		40343		3282
609		2332		40343		3282
610		2332		40343		3282
611		2332		40343		3282
612		2332		40343		3282
613		2332		40343		3282
614		2332		40343		3282
615		2332		40343		3282
616		2332		40343		3282
617		2332		40343		3282
618		2332		40343		3282
619		2332		40343		3282
620		2332		40343		3282
621		2332		40343		3282
622		2332		40343		3282
623		2332		40343		3282
624		2332		40343		3282
625		2332		40343		3282
626		2332		40343		3282
627		2332		40343		3282
628		2332		40343		3282
629		2332		40343		3282
630		2332		40343		3282
631		2332		40343		3282
632		2332		40343		3282
633		2332		40343		3282
634		2332		40343		3282
635		2332		40343		3282
636		2332		40343		3282
637		2332		40343		3282
638		2332		40343		3282
639		2332		40343		3282
640		2332		40343		3282
641		2332		40343		3282
642		2332		40343		3282
643		2332		40343		3282
644		2332		40343		3282
645		2332		40343		3282
646		2332		40343		3282
647		2332		40343		3282
648		2332		40343		3282
649		2332		40343		3282
650		2332		40343		3282
651		2332		40343		3282
652		2332		40343		3282
653		2332		40343		3282
654		2332		40343		3282
655		2332		40343		3282
656		2332		40343		3282
657		2332		40343		3282
658		2332		40343		3282
659		2332		40343		3282
660		2332		40343		3282
661		2332		40343		3282
662		2332		40343		3282
663		2332		40343		3282
664		2332		40343		3282
665		2332		40343		3282
666		2332		40343		3282
667		2332		40343		3282
